"Replicate","Phage.Genotype","Host.Environment","Host.Timepoint","Host.Genotype","Infected","Phage.Timepoint","Environment","Resistant"
"2.7","1",NA,"t9","h3",1,"t9","Contemporary",0
"2.7","2",NA,"t9","h3",1,"t9","Contemporary",0
"2.7","3",NA,"t9","h3",1,"t9","Contemporary",0
"2.7","4",NA,"t9","h3",1,"t9","Contemporary",0
"2.7","5",NA,"t9","h3",1,"t9","Contemporary",0
"2.7","6",NA,"t9","h3",1,"t9","Contemporary",0
"2.7","7",NA,"t9","h3",1,"t9","Contemporary",0
"2.7","8",NA,"t9","h3",1,"t9","Contemporary",0
"2.7","9",NA,"t9","h3",0,"t9","Contemporary",1
"2.7","10",NA,"t9","h3",0,"t9","Contemporary",1
"2.7","11",NA,"t9","h3",0,"t9","Contemporary",1
"2.7","12",NA,"t9","h3",1,"t9","Contemporary",0
"2.7","1",NA,"t1","h4",1,"t9","Past",0
"2.7","2",NA,"t1","h4",1,"t9","Past",0
"2.7","3",NA,"t1","h4",1,"t9","Past",0
"2.7","4",NA,"t1","h4",1,"t9","Past",0
"2.7","5",NA,"t1","h4",1,"t9","Past",0
"2.7","6",NA,"t1","h4",1,"t9","Past",0
"2.7","7",NA,"t1","h4",1,"t9","Past",0
"2.7","8",NA,"t1","h4",1,"t9","Past",0
"2.7","9",NA,"t1","h4",1,"t9","Past",0
"2.7","10",NA,"t1","h4",1,"t9","Past",0
"2.7","11",NA,"t1","h4",1,"t9","Past",0
"2.7","12",NA,"t1","h4",1,"t9","Past",0
"2.7","1",NA,"t4","h4",1,"t9","Past",0
"2.7","2",NA,"t4","h4",1,"t9","Past",0
"2.7","3",NA,"t4","h4",1,"t9","Past",0
"2.7","4",NA,"t4","h4",1,"t9","Past",0
"2.7","5",NA,"t4","h4",1,"t9","Past",0
"2.7","6",NA,"t4","h4",1,"t9","Past",0
"2.7","7",NA,"t4","h4",1,"t9","Past",0
"2.7","8",NA,"t4","h4",1,"t9","Past",0
"2.7","9",NA,"t4","h4",1,"t9","Past",0
"2.7","10",NA,"t4","h4",1,"t9","Past",0
"2.7","11",NA,"t4","h4",1,"t9","Past",0
"2.7","12",NA,"t4","h4",1,"t9","Past",0
"2.7","1",NA,"t9","h4",1,"t9","Contemporary",0
"2.7","2",NA,"t9","h4",1,"t9","Contemporary",0
"2.7","3",NA,"t9","h4",0,"t9","Contemporary",1
"2.7","4",NA,"t9","h4",1,"t9","Contemporary",0
"2.7","5",NA,"t9","h4",1,"t9","Contemporary",0
"2.7","6",NA,"t9","h4",1,"t9","Contemporary",0
"2.7","7",NA,"t9","h4",1,"t9","Contemporary",0
"2.7","8",NA,"t9","h4",1,"t9","Contemporary",0
"2.7","9",NA,"t9","h4",0,"t9","Contemporary",1
"2.7","10",NA,"t9","h4",0,"t9","Contemporary",1
"2.7","11",NA,"t9","h4",0,"t9","Contemporary",1
"2.7","12",NA,"t9","h4",0,"t9","Contemporary",1
"2.7","1",NA,"t1","h5",1,"t9","Past",0
"2.7","2",NA,"t1","h5",1,"t9","Past",0
"2.7","3",NA,"t1","h5",1,"t9","Past",0
"2.7","4",NA,"t1","h5",1,"t9","Past",0
"2.7","5",NA,"t1","h5",1,"t9","Past",0
"2.7","6",NA,"t1","h5",1,"t9","Past",0
"2.7","7",NA,"t1","h5",1,"t9","Past",0
"2.7","8",NA,"t1","h5",1,"t9","Past",0
"2.7","9",NA,"t1","h5",1,"t9","Past",0
"2.7","10",NA,"t1","h5",1,"t9","Past",0
"2.7","11",NA,"t1","h5",1,"t9","Past",0
"2.7","12",NA,"t1","h5",1,"t9","Past",0
"2.7","1",NA,"t4","h5",1,"t9","Past",0
"2.7","2",NA,"t4","h5",1,"t9","Past",0
"2.7","3",NA,"t4","h5",1,"t9","Past",0
"2.7","4",NA,"t4","h5",1,"t9","Past",0
"2.7","5",NA,"t4","h5",1,"t9","Past",0
"2.7","6",NA,"t4","h5",1,"t9","Past",0
"2.7","7",NA,"t4","h5",1,"t9","Past",0
"2.7","8",NA,"t4","h5",1,"t9","Past",0
"2.7","9",NA,"t4","h5",1,"t9","Past",0
"2.7","10",NA,"t4","h5",1,"t9","Past",0
"2.7","11",NA,"t4","h5",1,"t9","Past",0
"2.7","12",NA,"t4","h5",1,"t9","Past",0
"2.7","1",NA,"t9","h5",0,"t9","Contemporary",1
"2.7","2",NA,"t9","h5",0,"t9","Contemporary",1
"2.7","3",NA,"t9","h5",0,"t9","Contemporary",1
"2.7","4",NA,"t9","h5",0,"t9","Contemporary",1
"2.7","5",NA,"t9","h5",0,"t9","Contemporary",1
"2.7","6",NA,"t9","h5",0,"t9","Contemporary",1
"2.7","7",NA,"t9","h5",0,"t9","Contemporary",1
"2.7","8",NA,"t9","h5",0,"t9","Contemporary",1
"2.7","9",NA,"t9","h5",0,"t9","Contemporary",1
"2.7","10",NA,"t9","h5",0,"t9","Contemporary",1
"2.7","11",NA,"t9","h5",0,"t9","Contemporary",1
"2.7","12",NA,"t9","h5",0,"t9","Contemporary",1
"2.7","1",NA,"t1","h6",1,"t9","Past",0
"2.7","2",NA,"t1","h6",1,"t9","Past",0
"2.7","3",NA,"t1","h6",1,"t9","Past",0
"2.7","4",NA,"t1","h6",1,"t9","Past",0
"2.7","5",NA,"t1","h6",1,"t9","Past",0
"2.7","6",NA,"t1","h6",1,"t9","Past",0
"2.7","7",NA,"t1","h6",1,"t9","Past",0
"2.7","8",NA,"t1","h6",1,"t9","Past",0
"2.7","9",NA,"t1","h6",1,"t9","Past",0
"2.7","10",NA,"t1","h6",1,"t9","Past",0
"2.7","11",NA,"t1","h6",1,"t9","Past",0
"2.7","12",NA,"t1","h6",1,"t9","Past",0
"2.7","1",NA,"t4","h6",1,"t9","Past",0
"2.7","2",NA,"t4","h6",1,"t9","Past",0
"2.7","3",NA,"t4","h6",1,"t9","Past",0
"2.7","4",NA,"t4","h6",1,"t9","Past",0
"2.7","5",NA,"t4","h6",1,"t9","Past",0
"2.7","6",NA,"t4","h6",1,"t9","Past",0
"2.7","7",NA,"t4","h6",1,"t9","Past",0
"2.7","8",NA,"t4","h6",1,"t9","Past",0
"2.7","9",NA,"t4","h6",1,"t9","Past",0
"2.7","10",NA,"t4","h6",1,"t9","Past",0
"2.7","11",NA,"t4","h6",1,"t9","Past",0
"2.7","12",NA,"t4","h6",1,"t9","Past",0
"2.7","1",NA,"t9","h6",1,"t9","Contemporary",0
"2.7","2",NA,"t9","h6",1,"t9","Contemporary",0
"2.7","3",NA,"t9","h6",0,"t9","Contemporary",1
"2.7","4",NA,"t9","h6",1,"t9","Contemporary",0
"2.7","5",NA,"t9","h6",1,"t9","Contemporary",0
"2.7","6",NA,"t9","h6",1,"t9","Contemporary",0
"2.7","7",NA,"t9","h6",1,"t9","Contemporary",0
"2.7","8",NA,"t9","h6",1,"t9","Contemporary",0
"2.7","9",NA,"t9","h6",0,"t9","Contemporary",1
"2.7","10",NA,"t9","h6",0,"t9","Contemporary",1
"2.7","11",NA,"t9","h6",0,"t9","Contemporary",1
"2.7","12",NA,"t9","h6",0,"t9","Contemporary",1
"2.7","1",NA,"t1","h7",1,"t9","Past",0
"2.7","2",NA,"t1","h7",1,"t9","Past",0
"2.7","3",NA,"t1","h7",1,"t9","Past",0
"2.7","4",NA,"t1","h7",1,"t9","Past",0
"2.7","5",NA,"t1","h7",1,"t9","Past",0
"2.7","6",NA,"t1","h7",1,"t9","Past",0
"2.7","7",NA,"t1","h7",1,"t9","Past",0
"2.7","8",NA,"t1","h7",1,"t9","Past",0
"2.7","9",NA,"t1","h7",1,"t9","Past",0
"2.7","10",NA,"t1","h7",1,"t9","Past",0
"2.7","11",NA,"t1","h7",1,"t9","Past",0
"2.7","12",NA,"t1","h7",1,"t9","Past",0
"2.7","1",NA,"t4","h7",1,"t9","Past",0
"2.7","2",NA,"t4","h7",1,"t9","Past",0
"2.7","3",NA,"t4","h7",1,"t9","Past",0
"2.7","4",NA,"t4","h7",1,"t9","Past",0
"2.7","5",NA,"t4","h7",1,"t9","Past",0
"2.7","6",NA,"t4","h7",1,"t9","Past",0
"2.7","7",NA,"t4","h7",1,"t9","Past",0
"2.7","8",NA,"t4","h7",1,"t9","Past",0
"2.7","9",NA,"t4","h7",1,"t9","Past",0
"2.7","10",NA,"t4","h7",1,"t9","Past",0
